tractid,dmg_wind_total_tract_1971,dmg_wind_total_tract_2021,dmg_wind_total_tract_2071,dmg_wind_total_tract_1971_mlt7,dmg_wind_total_tract_2021_mlt7,dmg_wind_total_tract_2071_mlt7,affected_wind_over5k_tract_1971,affected_wind_over5k_tract_2021,affected_wind_over5k_tract_2071,dmg_wind_total_residential_tract_1971,dmg_wind_total_residential_tract_2021,dmg_wind_total_residential_tract_2071,dmg_wind_total_commercial_tract_1971,dmg_wind_total_commercial_tract_2021,dmg_wind_total_commercial_tract_2071,dmg_wind_total_industrial_tract_1971,dmg_wind_total_industrial_tract_2021,dmg_wind_total_industrial_tract_2071,dmg_wind_total_public_tract_1971,dmg_wind_total_public_tract_2021,dmg_wind_total_public_tract_2071,dmg_cc_wind_total_tract_1971to2021_ratio_mlt,dmg_cc_wind_total_tract_2021to2071_ratio_mlt,dmg_surge_total_tract_1971,dmg_surge_total_tract_2021,dmg_surge_total_tract_2071,dmg_surge_total_tract_1971_mlt7,dmg_surge_total_tract_2021_mlt7,dmg_surge_total_tract_2071_mlt7,affected_surge_over5k_tract_1971,affected_surge_over5k_tract_2021,affected_surge_over5k_tract_2071,dmg_surge_total_residential_tract_1971,dmg_surge_total_residential_tract_2021,dmg_surge_total_residential_tract_2071,dmg_surge_total_commercial_tract_1971,dmg_surge_total_commercial_tract_2021,dmg_surge_total_commercial_tract_2071,dmg_surge_total_industrial_tract_1971,dmg_surge_total_industrial_tract_2021,dmg_surge_total_industrial_tract_2071,dmg_surge_total_public_tract_1971,dmg_surge_total_public_tract_2021,dmg_surge_total_public_tract_2071,dmg_cc_surge_total_tract_1971to2021_ratio_mlt,dmg_cc_surge_total_tract_2021to2071_ratio_mlt
22071001755,44508.4320427569,51293.12561128097,72111.77334489214,1 - 350K,1 - 350K,1 - 350K,0,0,11,44508.4320427569,51293.12561128097,72111.77334489214,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071001756,9303.616991707271,10499.753551706084,14450.068562379924,1 - 350K,1 - 350K,1 - 350K,1,1,2,4030.60697172191,4602.528102961117,6513.591017933903,5273.010019985361,5897.225448744967,7936.477544446024,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071001757,7646.136359382258,8582.149970292667,11825.458261051504,1 - 350K,1 - 350K,1 - 350K,1,1,1,0,0,0,7646.136359382258,8582.149970292667,11825.458261051504,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071001800,571948.3935093037,658166.67666463,953792.4378432134,350K - 1M,350K - 1M,350K - 1M,33,39,58,436284.5518192811,495463.3886164033,691958.653457192,133979.8648359097,160237.36212345312,256509.1153615672,1683.9768541127842,2465.9259247735954,5324.66902445431,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071001900,621391.7942517989,716772.7993799199,1043899.505152829,350K - 1M,350K - 1M,1M - 10M,19,23,65,426587.1245014067,493723.6135431621,718473.4890975698,194804.66975039215,223049.1858367577,325426.01605525916,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002000,327532.00490594876,377984.3216357684,548837.2526778633,1 - 350K,350K - 1M,350K - 1M,20,22,38,218064.61458189337,250082.854996082,357235.7677348279,98969.99932277406,115836.05537630708,174491.59063187562,10497.391001281372,12065.411263379332,17109.89431115988,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002100,242211.5788044057,275674.8154606407,386990.86132742703,1 - 350K,1 - 350K,350K - 1M,19,19,20,224418.01282013807,255486.06989160657,357282.96341299673,0,0,0,0,0,0,17793.56598426764,20188.74556903415,29707.897914430298,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002200,61263.78763816392,69434.26044433477,100787.33538634796,1 - 350K,1 - 350K,1 - 350K,7,7,7,61263.78763816392,69434.26044433477,100787.33538634796,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002300,175450.3677521164,203148.6264328413,293931.48435423727,1 - 350K,1 - 350K,1 - 350K,18,19,22,134837.93931474144,156657.9628391521,225694.29710848772,40612.428437374954,46490.66359368919,68237.18724574959,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002401,75926.07608937396,87430.6051995606,127067.28530549056,1 - 350K,1 - 350K,1 - 350K,9,9,10,75926.07608937396,87430.6051995606,127067.28530549056,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002402,162481.7596978904,187883.88331543189,274084.7353988574,1 - 350K,1 - 350K,1 - 350K,25,25,25,162481.7596978904,187883.88331543189,274084.7353988574,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002501,89301.0246874926,102344.266845596,150344.2694499745,1 - 350K,1 - 350K,1 - 350K,11,11,12,71239.49746091408,81931.16003899666,120405.37250623642,0,0,0,0,0,0,18061.527226578524,20413.106806599335,29938.89694373806,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002502,91093.12681674042,103823.21411108224,151226.96292130605,1 - 350K,1 - 350K,1 - 350K,11,11,11,91093.12681674042,103823.21411108224,151226.96292130605,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002503,67722.90746765405,76726.12460533105,112154.65559841048,1 - 350K,1 - 350K,1 - 350K,8,8,9,58378.65294015813,66438.93817289182,97918.52205980282,3464.143372011478,3903.328323403714,5795.970217476646,0,0,0,5880.111155484438,6383.858109035508,8440.163321131016,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002504,71186.67798815796,81943.40571114498,118967.2227341316,1 - 350K,1 - 350K,1 - 350K,10,10,11,58754.960521231485,67761.71808461324,98728.85289481904,12431.71746692648,14181.687626531731,20238.36983931254,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002600,1375302.5086887728,1567589.2312006715,2183849.5022545033,1M - 10M,1M - 10M,1M - 10M,53,60,99,770952.534567738,868902.3966880947,1171329.3208640176,593345.1250066387,686289.8586533178,994829.4540030936,0,0,0,11004.849114396013,12396.975859259172,17690.727387391875,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002700,1737183.1254886938,1960584.962426413,2613512.460436657,1M - 10M,1M - 10M,1M - 10M,61,65,113,1541763.4776933696,1727139.2920088966,2260099.9157723794,172439.7317187725,203544.5364504153,299747.822908279,12396.127541011838,15286.080331563304,23920.14151879225,10583.7885355399,14615.053635538005,29744.58023720666,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002800,213810.75277277277,247314.36718846895,353893.04334344814,1 - 350K,1 - 350K,350K - 1M,19,19,27,180009.27871640312,208433.37572282503,297978.55603969307,28630.29481876806,33036.169601290945,47433.90927318424,0,0,0,5171.179237601565,5844.821864352973,8480.578030570807,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071002900,530819.4665667674,609682.8747473012,853412.0572813617,350K - 1M,350K - 1M,350K - 1M,22,25,45,472831.3173594864,536878.8893988619,732585.729920416,48530.101035243235,61251.63483001607,102299.30560550751,0,0,0,9458.048172037825,11552.350518423313,18527.021755438043,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003000,175628.57235641422,200635.10983112289,281689.5272375442,1 - 350K,1 - 350K,1 - 350K,10,16,21,175628.57235641422,200635.10983112289,281689.5272375442,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003100,136086.5486981734,155937.15829365244,221826.4979610601,1 - 350K,1 - 350K,1 - 350K,13,14,14,119032.63949576148,136579.4068118961,193691.00661840572,0,0,0,0,0,0,17053.909202411945,19357.751481756328,28135.491342654343,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003301,116434.95180140708,130080.59443507277,192677.6773734772,1 - 350K,1 - 350K,1 - 350K,2,2,4,3591.017074905895,4024.351900625229,5842.125675316422,19619.427842252244,22191.89456301679,32629.799179329588,0,0,0,93224.50688424896,103864.34797143076,154205.75251883117,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003302,39085.399624051715,44081.79793663716,64405.18580454927,1 - 350K,1 - 350K,1 - 350K,5,5,5,39085.399624051715,44081.79793663716,64405.18580454927,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003303,133154.74919706187,152074.49690768725,223821.63179101312,1 - 350K,1 - 350K,1 - 350K,19,19,19,133154.74919706187,152074.49690768725,223821.63179101312,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003304,124727.5513412479,142030.2545316237,208567.00692235457,1 - 350K,1 - 350K,1 - 350K,17,17,19,116909.4468134158,133133.85965639955,195441.54849764064,7818.104527832107,8896.394875224145,13125.458424713885,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003307,65491.01984930516,74419.36282935053,107568.9227955305,1 - 350K,1 - 350K,1 - 350K,8,9,9,65491.01984930516,74419.36282935053,107568.9227955305,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003308,180549.01276713263,208818.62247904603,312800.6627909836,1 - 350K,1 - 350K,1 - 350K,15,15,16,97493.39041114482,113090.77191391651,165910.15325222074,83055.62235598786,95727.85056512953,146890.50953876288,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003400,315865.61050200654,368060.262510896,539628.6385974514,1 - 350K,350K - 1M,350K - 1M,19,22,35,214541.65945462725,245616.2080544681,348893.1809037394,96568.8098830568,117083.14358677829,182959.0038423348,0,0,0,4755.141164322515,5360.910869649711,7776.453851377234,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003500,229448.665022068,259907.64727394548,362851.291956487,1 - 350K,1 - 350K,350K - 1M,15,16,22,205643.41749160417,232727.1144549189,324037.08370662015,23805.247530463846,27180.532819026615,38814.20824986685,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003600,212703.739227954,244695.61402428697,349320.33926633606,1 - 350K,1 - 350K,1 - 350K,19,19,21,195786.2413243667,224998.8649321834,320206.7104042892,16917.49790358726,19696.749092103542,29113.628862046862,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003701,22955.781664694136,25997.42394696067,38117.00528987198,1 - 350K,1 - 350K,1 - 350K,3,3,3,22955.781664694136,25997.42394696067,38117.00528987198,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003702,456815.6400299903,516951.1351831197,749855.1727553441,350K - 1M,350K - 1M,350K - 1M,38,39,44,349225.59952800936,396179.6431746781,572523.3060592964,107590.04050198096,120771.49200844162,177331.86669604768,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003800,982070.4364737913,1105892.6154433603,1556038.466411766,350K - 1M,1M - 10M,1M - 10M,46,50,76,609929.425505143,680308.1781084265,922956.73201076,361018.02920740633,412439.5856630835,608631.9766595367,0,0,0,11122.981761241876,13144.85167185066,24449.75774146928,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071003900,304926.52774404146,344248.50665695727,483342.4464257904,1 - 350K,1 - 350K,350K - 1M,16,17,27,229499.02996039248,257356.0105461176,350363.04482196685,75427.49778364897,86892.49611083964,132979.40160382353,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071004000,350271.03912916395,398058.3929532679,582988.2967127045,350K - 1M,350K - 1M,350K - 1M,31,31,39,321669.63809266745,363969.5628825059,525673.2730814929,28601.401036496456,34088.83007076206,57315.023631211625,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071004100,122898.06690997197,138881.30497316425,202403.9648962792,1 - 350K,1 - 350K,1 - 350K,13,13,16,103394.48528218128,116609.131868029,168197.10479163547,19503.581627790685,22272.17310513526,34206.86010464374,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071004401,149009.3236390645,169745.44799488323,252509.37750638375,1 - 350K,1 - 350K,1 - 350K,16,16,21,126835.839284337,143359.68045881673,207923.97623533747,22173.4843547275,26385.7675360665,44585.40127104626,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071004402,57319.962784436815,66570.43869536651,97304.6816559057,1 - 350K,1 - 350K,1 - 350K,3,3,3,11299.825507951322,13133.82025164909,18895.269643611457,0,0,0,0,0,0,46020.13727648549,53436.61844371742,78409.41201229425,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071004500,256956.3257854787,292109.63607869716,428745.5742416654,1 - 350K,1 - 350K,350K - 1M,30,31,33,248754.23914878396,282913.9371014394,415030.191113455,8202.08663669473,9195.698977257722,13715.383128210407,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071004600,366234.76194865606,421698.0292078617,616364.1770098945,350K - 1M,350K - 1M,350K - 1M,37,38,41,344282.84592289984,395774.9679753259,576678.9780936813,21951.91602575621,25923.06123253583,39685.19891621325,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071004800,174140.37730291695,196231.1192438953,280310.07178330934,1 - 350K,1 - 350K,1 - 350K,7,7,7,174140.37730291695,196231.1192438953,280310.07178330934,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071004900,460097.78469572595,539336.4291747861,797645.3691333274,350K - 1M,350K - 1M,350K - 1M,31,31,35,275561.2365115272,323269.63828034897,478935.0185063574,170920.06180806083,200663.3568846705,295886.5077882872,0,0,0,13616.48637613794,15403.434009766588,22823.842838682733,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071005000,286449.6392682609,325473.4947659267,467302.79809255875,1 - 350K,1 - 350K,350K - 1M,19,20,23,149289.60024416962,170149.17772201778,251213.42185293863,137160.03902409127,155324.31704390893,216089.37623962012,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071005400,293124.18780901877,339662.9440152977,491974.48254449375,1 - 350K,1 - 350K,350K - 1M,22,23,27,181169.31126297096,210179.07699702145,303086.7514277928,45586.547633317234,52400.946214257994,76249.12160889778,0,0,0,66368.32891273059,77082.92080401826,112638.60950780308,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071005500,221928.67927238403,256835.10350526948,374658.05887200794,1 - 350K,1 - 350K,350K - 1M,21,21,22,182246.20003990407,210991.98622618476,307203.34457338083,39682.47923247996,45843.117279084705,67454.71429862708,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071005601,108109.5838119386,123647.02412305636,186465.05169974113,1 - 350K,1 - 350K,1 - 350K,13,13,16,98295.74547955526,112810.13044303974,170157.87103766183,0,0,0,0,0,0,9813.83833238333,10836.89368001662,16307.180662079258,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071005602,59330.26784957461,69237.8540985174,104400.89219185922,1 - 350K,1 - 350K,1 - 350K,5,8,10,54717.87236279691,64067.84395252721,96941.6102338891,4612.395486777702,5170.010145990192,7459.281957970126,0,0,0,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071005603,83560.80104743535,95883.85486588906,143172.5612965551,1 - 350K,1 - 350K,1 - 350K,9,9,10,70466.26575914556,80902.18104171603,120548.46425086923,13094.53528828979,14981.673824173038,22624.09704568584,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071005604,31542.11022603313,36621.75268840989,53539.937791137534,1 - 350K,1 - 350K,1 - 350K,3,3,4,27312.484516203174,31711.563561458723,46295.12723902402,4229.625709829953,4910.189126951163,7244.810552113512,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071006000,116235.23535709768,135886.75507111553,213120.03972218325,1 - 350K,1 - 350K,1 - 350K,9,9,12,19227.909432882403,22287.52013740352,33766.416111200924,97007.32592421526,113599.234933712,179353.62361098232,0,0,0,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071006300,318942.2223210778,364943.9690084915,534233.2604204305,1 - 350K,350K - 1M,350K - 1M,32,32,33,259119.2751134589,296461.47993430455,434611.77353766974,59822.94720761894,68482.4890741869,99621.48688276068,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071006400,316965.691208099,362900.3389325239,530738.7387078837,1 - 350K,350K - 1M,350K - 1M,32,32,33,292034.1002906477,334453.4168827252,488685.4367475555,24931.590917451256,28446.92204979871,42053.30196032813,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071006500,408635.48492124456,474692.8394871573,703197.7427658542,350K - 1M,350K - 1M,350K - 1M,33,36,42,309637.3225073826,358744.2387439285,529986.8184115541,94440.61584504868,110853.03757375268,165561.85147240313,0,0,0,4557.546568813265,5095.563169476083,7649.072881896898,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071006900,102631.95499225474,122424.24516155264,193785.89550417344,1 - 350K,1 - 350K,1 - 350K,7,8,8,41865.59362836964,48524.16186493366,71238.58114661215,60766.3613638851,73900.08329661896,122547.31435756126,0,0,0,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071007000,66868.92952697934,76727.98645012616,115936.182439311,1 - 350K,1 - 350K,1 - 350K,5,5,7,21803.567795769537,25002.146985848907,36842.41311922574,35309.04101147306,40626.355629239006,62542.84774945386,9756.320719736736,11099.483835038249,16550.921570631406,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071007101,705519.6729369954,807933.2269163746,1174909.6536267116,350K - 1M,350K - 1M,1M - 10M,16,17,23,425538.78794861,489959.8129643538,727367.7724895899,279980.8849883853,317973.4139520208,447541.8811371217,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071007200,517205.23593629256,602596.6079827775,892735.9883821532,350K - 1M,350K - 1M,350K - 1M,34,36,39,241013.29130333164,282493.2315156028,419267.2540813763,255849.3959522503,296559.6655333011,438646.5411876381,5905.562606130274,6712.322251620253,10021.21934878596,14436.986074580307,16831.388682253462,24800.97376435279,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071007501,153764.85416174622,180093.33903287776,259613.388487804,1 - 350K,1 - 350K,1 - 350K,15,16,19,150751.53567292716,176626.10893920055,254475.01286263697,3013.3184888190376,3467.2300936772017,5138.375625167079,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071007502,189844.82240512964,222681.99026787505,327993.4123702331,1 - 350K,1 - 350K,1 - 350K,20,21,22,182904.45182497663,213930.02916271135,312226.43061691057,6940.370580152969,8751.961105163715,15766.981753322578,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071007604,14652.531651057128,16987.2228251084,25140.771282986752,1 - 350K,1 - 350K,1 - 350K,2,2,2,14652.531651057128,16987.2228251084,25140.771282986752,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071007605,205461.84446217073,236742.9512462744,347767.20340257394,1 - 350K,1 - 350K,1 - 350K,12,12,15,107684.76519954164,124237.20950368364,181035.6207148022,97777.07926262906,112505.74174259078,166731.5826877717,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071007607,216419.5654727025,248655.7978358562,371878.7306534191,1 - 350K,1 - 350K,350K - 1M,23,23,27,216419.5654727025,248655.7978358562,371878.7306534191,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071007700,3466766.167210024,3995757.514326556,5854197.44970793,1M - 10M,1M - 10M,1M - 10M,46,48,60,616434.5254601529,720279.4081951651,1051340.7523609863,2810333.846271809,3229101.5896717315,4736086.25701866,10037.450488713335,11509.838232140515,16579.105583013115,29960.34498934832,34866.67822751897,50191.33474527032,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071007800,100612.88564638144,116502.38956168725,165645.26724845666,1 - 350K,1 - 350K,1 - 350K,8,8,13,80886.02135860852,93302.75831908452,131127.30773662924,19726.864287772925,23199.63124260271,34517.9595118274,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071008200,339939.33272265055,395291.34200216254,564605.0402627906,1 - 350K,350K - 1M,350K - 1M,17,19,22,136486.69477023755,158635.57591705216,226240.59222321445,203452.637952413,236655.7660851104,338364.44803957624,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071008300,96979.87231090716,112023.2640175126,159296.73823019632,1 - 350K,1 - 350K,1 - 350K,9,10,11,96979.87231090716,112023.2640175126,159296.73823019632,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071008400,96948.82944637974,112617.43925548549,160177.22452373002,1 - 350K,1 - 350K,1 - 350K,8,9,12,77967.29710327715,91152.68906984056,131317.37944909037,18981.53234310259,21464.750185644927,28859.84507463966,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071008500,178618.73057486786,206518.2525902416,299409.83600437175,1 - 350K,1 - 350K,1 - 350K,12,12,14,110025.56931232275,126550.2010352067,180999.8761776937,54940.18647072204,64202.07902200559,95360.68979503152,0,0,0,13652.974791823057,15765.97253302932,23049.270031646585,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071008600,104798.32893686077,122260.07274474182,180602.65571549625,1 - 350K,1 - 350K,1 - 350K,10,10,14,82384.8341174581,94627.539569187,134448.3213713828,15591.852448519445,19772.91659204699,34636.19461248307,0,0,0,6821.642370883212,7859.616583507819,11518.139731630365,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071008800,118777.45080972106,138081.2283359691,195618.73856735375,1 - 350K,1 - 350K,1 - 350K,12,12,15,115986.1319118082,134635.09988338721,190179.9561384951,2791.3188979128636,3446.1284525818805,5438.7824288586735,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22071009000,164525.66051530105,190084.9314028794,267428.0682045368,1 - 350K,1 - 350K,1 - 350K,13,13,20,153671.5143283451,177455.66922233006,249375.0025996649,10854.146186955944,12629.262180549347,18053.065604871903,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
